iteration,rmse,bias,rho.max,rho.null,c.ov,k.exp,tau
224,39.60038525848758,-5.983038026911356,468.55162454989403,76.35999504794265,0.0004706185942011457,0.15253208013034458,0.0288814170988727
225,38.890240158631826,-0.20278675826320305,480.44312488663275,85.6188004082293,0.0004513656273196115,0.11916968825455991,0.03847478614756503
226,41.417990927548225,-10.128113835301722,491.2915299457847,72.43632741728544,0.00042301380874564193,0.0670501929854343,0.024446323480217018
227,40.60595863248388,6.995520403524673,482.3307727641992,87.46393018343925,0.0006956968736809529,0.07427416332873464,0.043672283589147154
228,48.7337340729188,21.77157070842106,468.754264880262,93.97451694078758,0.0009879259182175061,0.12403666864973859,0.041082621517696524
229,39.93554669926395,-4.52790242510983,493.4311182525431,86.73526959918513,0.0003343634769476708,0.14546430597842902,0.04193824421767944
230,44.51128064443273,19.64990326246227,361.570351922786,112.05011524219384,0.0002703642347334211,0.16417942747038292,0.027383547964202948
231,39.34190761007327,4.53551613933939,468.6702965679364,87.84251505345821,0.0005217123361383249,0.065022202109801,0.0371248045493746
232,39.93938390977404,8.781403577438782,452.36976825272245,95.10248230647085,0.0004454232438834496,0.043127615253298605,0.0359875790133588
233,46.40275296703944,21.70882294869988,355.50979061399204,102.06731197199603,0.00047413898574960356,0.15119345052391092,0.01333691169298112
234,44.80835608031653,-17.610197553235068,492.3149836076743,73.95109357384584,0.00030877246696578415,0.16033013108719404,0.04417521062780631
235,39.7605592729864,6.333413199435651,447.96507389597286,87.82608380415826,0.0004835681189167815,0.04545211840590184,0.02637263945287336
236,40.21162881230845,8.536597552328717,424.0110050620093,90.48711524247094,0.00040742223822909395,0.13221803165265636,0.01612323630368368
237,41.06867531180647,9.521095459475731,435.0974675787332,80.5127393799798,0.0007493084421881934,0.07524917356431327,0.013869071122280339
238,39.5287548145038,7.268849541421498,487.67015272269373,94.58894602401686,0.00041780961523551244,0.08363124761231079,0.03625816515668487
239,39.138511323115765,0.3585419249845704,488.3346304758095,78.47721342577792,0.0006882978201756073,0.08058941254432211,0.0368155592590898
240,57.87141706810557,34.8008278270736,450.23191978325247,117.18204315770188,0.0006881626561823513,0.018412239723594043,0.03582873167895353
241,39.93552817654663,-7.0455182849543165,468.22309190995685,80.5161872962039,0.00039144390089949183,0.023720505213685725,0.038672478652491196
242,43.559176798655166,-14.451777541865544,486.6982629389001,74.05675381553289,0.0002919533692828716,0.1620677364862487,0.030362077181612285
243,43.383020428913156,-16.096207950915264,442.8403406114721,72.49518644231868,0.00037627399059375985,0.10744769447681903,0.04145769240879357
244,45.82119718336965,20.779595411498,496.81475477696944,101.70325966580565,0.00046297296684647866,0.12639677442791292,0.014714521804673274
245,39.51514108395652,5.153604839887128,408.60257296263,87.15548699408761,0.0004632158689758138,0.10871019715740644,0.025534736054372204
246,42.5850508388689,-9.498521227982511,354.0411689885916,76.17036368930326,0.00026412159967396714,0.19144814218878864,0.01424520168501663
247,43.29143657069839,-13.355894286420579,432.0355990473442,70.76072424368411,0.0003432963229152079,0.11338405615990041,0.02051457652807183
248,39.52453791817741,3.308355691598416,425.7523630041246,89.01188923352748,0.0003279471930179788,0.07014224520778167,0.0216614720432703
249,38.90381546231839,-1.5461175951650479,459.10172563754406,81.99042053862107,0.0004771576749821021,0.1307018631496315,0.03396366195878737
250,40.608292780182815,7.687784494904715,379.5444895385933,85.93308207803904,0.0007096898082118993,0.12828726813209693,0.03864855854955288
251,40.27722789590193,7.7097543018240335,450.2541053176091,85.47296260001926,0.0005921631499419043,0.19686508496955385,0.02464786267205454
252,47.409488437967134,22.06182876477406,446.741582043051,95.07989558353223,0.0006982124570989263,0.07641026538396412,0.01403077142791612
253,40.060403063361484,-8.633761670208516,449.5219218380557,74.19464860890778,0.0005448274686936708,0.14832044483641466,0.03923281560699612
254,41.231895284221416,-7.205460321251251,410.78993468017154,79.25886077969975,0.00028989358492521227,0.19995279705151844,0.021819151937315772
255,45.75765833956097,19.443138206661324,438.9498136926182,92.26862140105233,0.0007027971710773013,0.15579973985781512,0.014094442431576804
256,52.16068012680786,30.134674796432968,353.5028144492279,115.37281683701062,0.00046927532184744676,0.09535418996052474,0.02480631007863921
257,50.99839409891699,27.626584856891995,474.8779428414113,114.63863614317343,0.0005452079406297072,0.13126898107943283,0.038516743269778324
258,43.833338427075425,13.658626174267546,436.6644601246561,90.24674150519947,0.0008805741999448674,0.13326019603983288,0.047545535828885405
259,40.500315728704535,7.155653571731292,438.4064558972176,89.46970891246173,0.000375138275823965,0.11489286522259612,0.011283257561408185
260,40.052339370355874,7.629490700290422,412.8811634107277,96.43684085290779,0.0005127276332507721,0.11837354749497406,0.04979936385577842
261,39.27049050058089,-0.09395223077716765,368.26495663993484,91.12677616976485,0.00030946018226066544,0.14491888942594017,0.038208452139710115
262,43.920449888090005,16.31422655558523,452.8737893616082,89.87029534054967,0.0006859694157874842,0.14827569137461308,0.01703767884785886
263,41.74385178930899,-10.726760364844438,379.32687878339846,80.5051635024748,0.0003159603050337865,0.12530344389982562,0.042658725602659764
264,39.48173589621898,3.805278026212398,497.56672773377977,90.71085354048813,0.0005128619267403326,0.10018331786516414,0.04552906122950966
265,41.34191469476635,10.825001984273243,426.97550244958467,88.96957773960808,0.0005016220875921289,0.04710193331696056,0.011819096702782927
266,39.51528852757551,5.453198614946567,428.3632625558385,86.28918044113078,0.00043098225208277317,0.03237937106747921,0.015459188289256975
267,39.06489319969474,3.300053008969201,454.7097979033255,85.19418494568723,0.0005380740650220454,0.06419642503828565,0.03425722185234981
268,39.084914432920264,1.077172764955766,463.6748454750118,91.1690270438561,0.0002970624964074315,0.07586297042594725,0.03357031464651366
269,40.57452113782607,8.223772736458185,414.31271125120315,83.1821230105411,0.0006407996837173181,0.16473344175311477,0.019324591291067013
270,39.236649771226226,1.4284815463646157,434.0194226122106,79.12165649457786,0.0005115591513595807,0.05061573114514332,0.014146802383205637
271,39.685630869390984,4.6217339739489445,495.4822678683957,98.55275019048197,0.0002177460892527283,0.19542933754146624,0.03269266278425261
272,40.66426294038519,9.221733445051798,420.016397233941,104.84697536073334,0.00016393357343048794,0.1991470839230146,0.02825150795784215
273,40.013613696911335,7.757759508280956,463.8839716975734,89.32276859937771,0.0005608404677240026,0.13225221758330538,0.034918340512113656
274,41.80937360513705,13.46260693665095,438.62759648251136,103.9362817627682,0.00038007299900739635,0.1877852474346957,0.037518560681056114
275,38.92156668917527,-0.27532426915275904,371.02168798683147,84.11810261514462,0.00045146368908446287,0.1466121654875313,0.03350512485087528
276,47.729449323357954,21.14401408033615,499.80477227619303,98.84252524402501,0.000815826304630029,0.13009906286479694,0.042478496134058935
277,40.85917256536959,9.479094385795229,410.33322519266284,92.46156937610445,0.00037159670828970355,0.0767609813198652,0.013364300275146661
278,41.30740309515237,-12.81299106001693,465.4354538186744,70.76057144512794,0.0006662223980318514,0.17517856278097924,0.05299884433522037
279,39.26908295141074,3.8475948738804244,413.27253447011003,84.38050712963924,0.00052658805171602,0.1249889816961805,0.02831530782620632
280,40.65498766036114,-8.34060973476093,447.564192652322,79.19143533763072,0.00033567735121335846,0.09919036547116518,0.03186166226020937
281,39.40262080923059,4.169834492669003,384.6503666440535,86.75838569059016,0.0004288954832910029,0.13760886369653444,0.023537219763099852
282,38.92890574684559,-1.154264989464138,481.47579383339155,86.96575869229352,0.0003521371743275488,0.15027706225985923,0.034612708216455165
283,39.44188045552318,1.3354088724718387,372.48080396566115,88.25964881304691,0.00032122843325599294,0.13492446499119112,0.02658333641469085
284,40.43174349898404,-2.704100072669218,455.3544927930695,93.59204495740472,0.0001702116870867791,0.06760344992740841,0.03616333956613682
285,41.05692511605875,11.692654256673322,447.8809171687058,96.18132834295054,0.0004840227963441053,0.07608104711492181,0.03403514806768455
286,38.98593720408288,3.017291367966545,392.66166523035315,89.8527172673158,0.0003858587713055934,0.09398044490083296,0.034032025058181266
287,39.48404856149098,-5.636159678306373,394.9119170369949,74.56130473780514,0.0006677003596440154,0.03626131600723871,0.042162275601871475
288,39.27355342696223,-2.5420465575698454,397.46326604051575,73.78499605564855,0.0006962895416622563,0.12277536021422775,0.030021001223343353
289,40.40887264572438,9.146602231880038,437.92735311325123,90.47114400100278,0.0004496824046307441,0.11148703362008999,0.020507464114759226
290,40.707356460981465,-4.913005776453575,369.32504456870794,80.50816199950889,0.0002923497625947249,0.10774482860495896,0.017235812107341035
291,39.94080664128869,6.445189004100536,393.5736656029377,91.37001971999157,0.0003426270831551232,0.07266858369895564,0.019826228719722415
292,39.62347226709157,-3.579186572466386,392.06907302777677,72.55703487122469,0.0007630207043065576,0.12416521945037344,0.0357991251326188
293,42.3894344876984,0.5717893354017758,464.87664926628884,101.78076454309618,3.384527301897127e-05,0.09596357552822335,0.028905046929482866
294,39.060752433598665,-2.060143118578677,407.9248945898842,84.81040547845626,0.0003837900403139518,0.08534571363150059,0.03437554220992276
295,39.75883855305149,7.235694916324113,489.16731516021594,97.6052374574979,0.0004257694546886751,0.08631752606017941,0.04466887741251366
296,39.28795616734331,-1.1110714478136703,462.6883352990557,92.50709957641375,0.000293746971764268,0.13047260199957483,0.042096804098165214
297,39.11304992685266,-0.18868974489206228,442.68749089330413,87.93215529434697,0.00040047112398697,0.08369027516079702,0.039510134911787814
298,39.649588517445295,4.657453287397059,438.70591550021084,91.81626070078907,0.0005100490387994959,0.18933647683741106,0.0458686218691698
299,39.185297504400815,1.1339247326733009,432.80621330755906,87.75161916161397,0.00034880176099323336,0.1389419914912584,0.0288814170988727
300,39.17606677993169,-1.0764621383186026,489.27209828212665,86.66751367553336,0.00041781488013505985,0.16145113500083524,0.04027607512934253
301,39.240818196343525,1.7837777312877647,479.11014100357943,82.60298628600367,0.000622823691081191,0.11892600946196753,0.03950613967098653
302,39.87835510525134,2.44255332344302,355.78793012122674,83.29863850146205,0.0004019325296959513,0.17409747111045398,0.010218245580150928
303,40.9574645567259,5.138134596172382,424.098971547149,76.34897606363495,0.0009879259182175061,0.0800425268544711,0.03963661456658878
304,39.254640793557265,0.18989699350700162,444.24986321078177,83.67631458784044,0.00041504855969115524,0.02882980170995622,0.026228319289793606
305,40.69066149710027,7.982919982203453,469.80568607639583,84.87800903466956,0.0007188721048384247,0.1050751147985019,0.03515572808942327
306,38.92339729967545,0.930870752926929,448.8171866532536,88.09382515615323,0.00044806776530780987,0.09243285876284696,0.040757181054166314
307,39.69772433800454,2.4484791603949634,394.42317023957867,76.14187616843995,0.0007244082109800459,0.12919164920940257,0.02286766635533506
308,48.62817574321194,21.745526339001245,453.4675051848526,102.06731197199603,0.0008271503683536816,0.18411403711352958,0.05085636410850724
309,41.71742374103475,12.13463691484929,384.8526092686083,107.20210967448416,0.00036610161752072626,0.0652000552412992,0.04771885342733078
310,41.451215277701564,11.914232915465272,437.3652615332444,91.41125133019399,0.0005451690353812631,0.11227779946291877,0.02494308309635691
311,39.07502785980353,3.733533551453294,473.1359626699609,90.75474929722121,0.00040742223822909395,0.13221803165265636,0.03603360516016122
312,39.80677113568568,-5.242129667442037,435.0974675787332,89.27480158966289,0.0004087027508840389,0.16104465587207484,0.05862764320585102
313,39.11952491287485,2.079559018587418,479.11014100357943,82.60298628600367,0.000622823691081191,0.11892600946196753,0.03848248939267331
314,39.696237726484405,-4.346731551481332,436.8309565358284,72.54788764873155,0.0007428674740377395,0.020888132487288102,0.0368155592590898
315,39.31117122942195,-2.5781465985700587,405.73276075262197,86.64545491972335,0.0003032665263177054,0.13903939978473065,0.032467856738035074
316,40.14078474958058,-6.626918544216577,489.6088691818096,82.75697424328172,0.00039144390089949183,0.1767654494247099,0.04310491010750057
317,39.1373509935065,0.8694560303404263,363.0991058837704,90.87896719999212,0.0002919533692828716,0.1620677364862487,0.03277935236100272
318,39.614940990720804,-1.913834112634379,439.05439682237835,89.86785968431059,0.00024318338191657378,0.1033430735094342,0.032937774139188504
319,39.575162625849146,4.579882924753844,391.60013090743314,89.55541803674957,0.0005842632455186297,0.15695607966816424,0.04694681033205208
320,39.23131719861795,3.7009772713170315,483.92847902423796,84.33413147333182,0.0005846489879863953,0.17332714851337816,0.035068361354593715
321,40.8659973266692,-9.614155104412083,445.4220365105355,83.47693671063112,0.0003829467179234894,0.10718871591794601,0.054030668428014496
322,41.92612231103205,-13.22292037040322,404.7825432700978,70.76072424368411,0.0004808711867622517,0.08724681289901359,0.036068038028451266
323,40.07439922440798,-8.640899950998346,383.4972570911008,72.10878458364938,0.0007266159408500927,0.13201408827055985,0.04834309233217865
324,42.10337997655441,0.5157431186059951,459.10172563754406,92.8393370872292,0.00012664453805719242,0.12346679911712319,0.012329274045603404
325,39.80477041677259,3.9302162250212462,379.5444895385933,100.27858121419462,0.0002182550569844729,0.1537421843527831,0.03864855854955288
326,40.09439810349361,7.09711993617769,408.82022436541627,85.47296260001926,0.0005921631499419043,0.0628939015403836,0.027213667345800892
327,39.2741225098005,1.1415123555231887,360.77582009152235,83.34992277143793,0.00039000132226588803,0.06571577596875777,0.017122395285385297
328,39.584799225436285,5.648834397089601,483.875617191002,88.75941497382911,0.0005555765024896632,0.02286407638445849,0.03923281560699612
329,40.54531549705467,-8.713581864075703,419.04852001219166,79.25886077969975,0.0004084391474254559,0.1743048288712127,0.04239805733527471
330,41.174336772134055,10.618690565781913,468.3161354563145,91.83376088623875,0.00041420174852373865,0.09018650942425142,0.011822263855171645
331,39.65014071375941,1.3581182847961424,392.62342396309094,81.06040029720344,0.000761031780705889,0.1476613977653823,0.04849047610732777
332,42.87455057908605,-9.555804032486755,379.27907214138884,86.84608254953223,0.00012693511334813047,0.12778104482434113,0.034062991968817284
333,39.82398581818879,-1.20062492668848,490.54841094806955,96.85654024500458,0.00023983748272355814,0.13204988293053047,0.04706485356682753
334,39.05458793601613,-1.0626407422920159,479.4446069713213,86.0442403996062,0.00047236345680656876,0.09670712263050146,0.04334270191557327
335,40.558658308992975,-6.508003758279888,412.8811634107277,90.18474717311722,0.0002677718266151162,0.09559421750651327,0.04979936385577842
336,43.08466368081348,14.835839275595964,435.8477967814924,91.12677616976485,0.0006763763359574757,0.04984329306958295,0.028093644354681604
337,43.020618310198756,15.003055191934559,456.48842513471027,91.82486714493629,0.0005799108372356329,0.015346240692300173,0.017510320945280666
338,45.70903989302911,-19.33576820739002,481.2513049615955,75.30886111352622,0.0003159603050337865,0.032135384986196544,0.054207532533885855
339,44.08028630523419,-10.982320177561368,497.56672773377977,90.71085354048813,0.00011122300434251488,0.1436949920530197,0.04552906122950966
340,39.51603717864152,4.130875597840124,462.91064033558223,81.43580969520963,0.0005779008880897426,0.06639282657916375,0.021055924678090653
341,40.34060520372114,7.399385863720608,404.6604295650349,86.28918044113078,0.000470526306988449,0.11858861835121137,0.010355403395645179
342,39.73527681111021,5.635165248539156,485.45195587521386,85.12692920446081,0.0005116977272027908,0.06419642503828565,0.021532834631880337
343,39.09540513409764,-1.8316531936975404,458.47554672161954,77.44833574912454,0.0005790577365278392,0.015066019199418648,0.029699862928996942
344,40.14140274343535,1.1429812604563567,436.4200574607282,100.09480711699887,0.00015970291851795534,0.13504391325930204,0.039301931987274455
345,40.019402628776774,0.12809046862793247,431.3383758273673,85.9563708668303,0.00027817806128923315,0.18022755429546142,0.014146802383205637
346,39.225060575892314,1.7012227623555973,492.722278188343,79.34651178333613,0.0005568062024532051,0.054981317476815714,0.020188201437591403
347,39.05322160879242,1.9711702560707898,416.966790830586,84.13967304071562,0.0005563327246484762,0.051022243586200736,0.03729044349195668
348,39.74669035610781,-1.460488544247365,463.8839716975734,89.32276859937771,0.00024587515529547825,0.13225221758330538,0.0298391499384246
349,40.18059770428602,7.329637458436971,410.36709803838494,84.70065794822669,0.0006788908721177664,0.11002215925282041,0.03288665079353333
350,47.428542750018835,-12.049399022290961,371.02168798683147,84.11810261514462,3.2090428154471105e-05,0.10312615706586503,0.01679448797253223
351,43.81522129725429,7.440285799061473,377.44600751223044,108.6679339816287,1.641068497435763e-05,0.10423305058046499,0.020763151219854954
352,39.076368144158884,0.30997730587317884,491.7532876302858,92.46156937610445,0.0003334566666452671,0.053115706687074174,0.042000360225815235
353,41.145745128764396,-12.435476801700847,412.484110543023,70.10615029494768,0.0006662223980318514,0.10529630637082735,0.04875137367510126
354,40.010619352484376,-4.535931207318452,435.1839806039562,72.59156214387588,0.00052658805171602,0.08224827684076787,0.013411942691382888
355,39.62364393484346,4.5734501640389205,404.9112417154552,82.69905818184965,0.0005182912953825815,0.08161330084801845,0.016703611285149297
356,39.840079182230596,6.3511255514209255,411.30020816096913,97.06176279153199,0.0002674045303484692,0.10328941826094579,0.02974174888583265
357,41.81015120235361,10.953338883047202,462.1510805122956,86.96575869229352,0.000779886443155665,0.136163969682141,0.03717213313948319
358,39.71439819682275,6.557959334917543,460.67811843236035,88.08464037738283,0.0004314734053180011,0.07783448453902372,0.019258332446654453
359,41.588180306823084,-8.646293927591776,361.7006100618265,73.02356029103099,0.00038140523378424985,0.1230155915155802,0.013866012233609365
360,40.03851086618704,6.326276788311342,447.8809171687058,92.6014258366603,0.0006013963902049958,0.05934510977260273,0.05211364306302499
361,39.39876829739237,-0.039405779190265486,392.66166523035315,76.19177229974164,0.000587503817630204,0.16778900544608022,0.018051213584132537
362,38.85544507740825,0.3533791420738709,351.8104902950927,85.96321176343348,0.0005392618952005279,0.1077574378259182,0.0455424498055879
363,43.503740856713016,15.459825207086466,397.46326604051575,91.81088206011974,0.0006962895416622563,0.06660464691930021,0.030021001223343353
364,39.36755928075931,5.68978060642072,437.92735311325123,90.99838380710375,0.00045249270667923594,0.11148703362008999,0.035717677328678636
365,43.790845145312964,16.784893003802882,369.32504456870794,97.55479046456179,0.00046959965474949156,0.16365623051946832,0.017235812107341035
366,41.71760529035537,-10.879055442045466,387.1557274841227,82.3345907603868,0.0003426270831551232,0.12127308515862743,0.05027095952085984
367,39.55860400033375,0.7729312964258798,392.06907302777677,72.55703487122469,0.0007630207043065576,0.029463343125933766,0.01913444674536709
368,39.745082946624024,3.351982193304361,459.0398444947208,83.12789961508281,0.0007394726674611096,0.09596357552822335,0.046210291134797445
369,39.01780600930511,-2.5261452426245397,407.9248945898842,85.030274233701,0.0004832619283281567,0.16078553119885738,0.04648323117042031
370,39.140763445596086,-2.020338736762093,489.16731516021594,83.36942591555314,0.000401557745885027,0.08631752606017941,0.031477968759297745
371,39.32797712147584,4.196027479318117,467.80131181996984,83.48809654513482,0.0005334991379818915,0.13047260199957483,0.024343449407116746
372,38.85908642281664,1.605701076988044,430.9284415268974,86.51903853977761,0.00042970454128174424,0.01906206593057376,0.032955378117643826
373,40.15763457877976,7.6693964903102385,411.2187701311906,98.83775269084357,0.00022756304617186003,0.08644013110145576,0.02372943530527912
374,40.34012769730829,7.273174532936116,432.80621330755906,102.02916601747542,0.00018025322430625034,0.14465394436972398,0.0288814170988727
375,39.075068840667235,-2.963907340708333,378.35034288232663,85.6188004082293,0.0004513644056763,0.10204448996362821,0.04636033660619536
376,40.31279213931389,8.006387950077977,448.8330898650398,85.96321176343348,0.0006324401689111925,0.11365106450902034,0.02999330611265804
377,39.793086482223416,-3.406175424674084,375.85893841205143,91.77178423134907,0.0003039405745878899,0.14304643511932147,0.048227625565003165
378,40.17063558469789,4.184199696316767,384.59727112779336,104.78277783359431,0.0002930456531518887,0.0800425268544711,0.05705385162831517
379,40.13911593373708,-7.2241568049094385,444.24986321078177,81.673159667432,0.00041504855969115524,0.10822973081039737,0.044061940240597765
380,39.28432986422165,4.139358225327515,361.570351922786,88.31370610426103,0.0005505989105145143,0.15035363845632074,0.04157140462807553
381,39.0704628463113,3.105698185344161,394.16354613872466,89.78024984107572,0.00044806776530780987,0.09249203821985096,0.03928073346476252
382,39.67744676644896,2.292939385849926,456.5021610247856,95.7176156302573,0.00046047858308526915,0.027715518225981742,0.05785281482401548
383,39.70499319605157,3.732430702932334,356.1897141481099,88.72190816185665,0.0006255276363611333,0.18411403711352958,0.051525242746541175
384,39.75343265772155,-0.07036203202117379,440.48797928675816,89.73651200958906,0.00025014455050442465,0.03527048071991401,0.027348080587040455
385,39.7485976477648,-6.144906128319861,359.6104149735516,84.70255542030293,0.00041037718120746995,0.04545211840590184,0.04956908511861588
386,39.567613788702126,-3.449167754834495,473.1359626699609,90.75474929722121,0.00040742223822909395,0.14146696973788753,0.057210574170742476
387,39.497526610817296,6.219082751575736,391.3841120059091,95.09198744464186,0.0004087027508840389,0.035732372235701484,0.0398548323279461
388,39.58558461341543,3.197354379734744,479.11014100357943,81.2441211974867,0.0007092527354559348,0.17560892993556945,0.03848248939267331
389,39.39698443008148,0.7175949143249626,407.3626808864113,82.45519888835432,0.000643674446658029,0.12931639664106415,0.04348126569679822
390,40.104525742482735,7.473616801424941,351.9096711670318,86.64545491972335,0.0006333080218226593,0.13903939978473065,0.034680538376406826
391,39.66579676043725,-1.4893640811378077,469.84437878854567,80.5161872962039,0.00039144390089949183,0.023720505213685725,0.016897550523417848
392,39.23378337260766,-0.2557761750439798,432.4017850752579,89.5966961908683,0.0002919533692828716,0.09422367553195943,0.03277935236100272
393,41.12506232542956,11.453084954523094,420.42429718320307,93.30527938046504,0.0004456971748912297,0.06253046058811952,0.02111731596305746
394,39.82034643764411,5.326858208996321,457.420726657146,90.84660128117591,0.0005842632455186297,0.1346320453855227,0.04818386398135132
395,66.53240274709052,43.05935899945766,407.230826371032,128.37608875022215,0.0008167749750564207,0.12386043362689719,0.04734813411776349
396,39.16462633392991,-2.4553102146285357,371.68412804332957,75.89230092793744,0.0006389972180912399,0.09814996605521462,0.031916932523067015
397,39.576622672042504,3.6471842796715355,399.12145800719344,89.14636612884823,0.0005922637427606117,0.08724681289901359,0.04991337979181261
398,41.46583909407528,10.689980471482752,397.21757237192156,90.99059063506706,0.0006839619066379875,0.09371459167124321,0.04089287359331434
399,41.55918093816626,-9.100739312476561,392.3899044698754,81.99042053862107,0.0002475953656498685,0.1307018631496315,0.03356294762808829
400,40.77249289159748,7.682835246072873,413.08818155003576,88.76068904560344,0.0007378414236110368,0.021339899959919334,0.0494786804939513
401,39.21821554538474,-3.7208053906368552,386.0967220271565,85.47296260001926,0.0005377205585521531,0.0628939015403836,0.056310498166074516
402,39.13967697192407,-1.4451027407974921,452.15450481605194,81.46510220982734,0.0006755795880082657,0.06571577596875777,0.050412767828085736
403,39.084499397861755,4.299687193123144,436.76716337790447,94.51314530059611,0.00034796385886914243,0.1290220178605156,0.03776569333916537
404,39.583152239639574,-3.934951413031812,357.3078757273622,79.25886077969975,0.0004084391474254559,0.1743048288712127,0.024545186008446317
405,39.17451104080246,1.988834973503827,468.3161354563145,91.83376088623875,0.0004894593049558813,0.09018650942425142,0.052588753372592764
406,40.54435811579362,7.490061662011242,359.3582843226675,88.30075741779436,0.0006726044585287346,0.1476613977653823,0.042507127905989706
407,49.9785549755523,27.478200198745355,474.8779428414113,114.63863614317343,0.00042784031055005916,0.1670383588114955,0.028203135339328916
408,40.69137746236956,7.202311886062809,490.54841094806955,86.7590322566397,0.0007632543056629158,0.10700163500379861,0.04706485356682753
409,40.66476192137069,6.4475993094750175,418.56536506396725,108.27857384532575,0.00017464873044971359,0.09670712263050146,0.04410026127589062
410,38.853867727545015,2.479101080455132,409.4515168746555,87.42323708678215,0.00043360097865543124,0.14387360574199434,0.033176217713236165
411,41.553045555583964,11.885378599541957,492.29493720187725,91.12677616976485,0.00048413172158806735,0.02330669281292136,0.01398619474042764
412,39.35823663915173,-0.583719120481567,443.95599281838844,83.38327672041682,0.0003938290149542734,0.19735431620449206,0.02524131467197726
413,39.50202347580815,1.7270079185841738,481.2513049615955,74.81005006436904,0.0007275398569034616,0.12434386368282634,0.020994318001708156
414,39.04336169808991,0.7055764075144041,444.33361851780467,84.1060791036452,0.0006092094903791428,0.13537750778575358,0.04552906122950966
415,39.35117140211582,-2.338025583007761,462.91064033558223,81.21563739910746,0.0004211377952773748,0.06639282657916375,0.028103320178480353
416,39.39389848833512,2.541995629171146,405.1307479640086,83.57157788145636,0.00043098225208277317,0.03421014731194144,0.017437358488440198
417,40.311422486724915,8.245337244263839,454.7097979033255,89.81823389044997,0.00048340356890007785,0.06419642503828565,0.026129914146231302
418,41.52898105884036,-2.5993775169192874,381.24017319013535,98.92434931735512,8.615319443117786e-05,0.1529213613954047,0.03795553709871386
419,39.34576284090655,2.8790528340987644,449.8407649044448,83.7362669120945,0.0006182918665038657,0.19353563029481458,0.039031711776710776
420,39.51167783979087,4.382515913065061,361.508674148566,92.93650284802168,0.0004968568002723037,0.05061573114514332,0.04861272501468853
421,39.29713755028463,-4.645196071130859,435.47819891506975,74.74162987876315,0.0005961893111151261,0.1857664601723667,0.031441002939211586
422,40.52952783285568,-7.680055697799607,400.6315716186667,84.7645289137825,0.00035009755751969773,0.07139153960583935,0.048081348639464734
423,41.02167646971555,-8.012037922821865,483.5233877371174,82.06225202465598,0.00024587515529547825,0.14026274577566447,0.0298391499384246
424,39.368937163436165,3.4149232514927164,406.4136091684664,90.50809661594147,0.000535488847366212,0.06199874891181039,0.048474021026659826
425,38.81919216046489,0.44598290385528544,381.6345842864004,85.05102269149096,0.00045146368908446287,0.0853442636797706,0.034415998867265506
426,41.19729082064913,12.003400608975618,352.3381377163046,99.51049441610137,0.0002947166487745566,0.14300089542185118,0.020763151219854954
427,39.37287255641555,1.554509349485832,358.2986911441835,89.43965175722832,0.0005501397576510986,0.16595048360237474,0.05320941812774178
428,39.883804546962786,4.854912953453303,411.3547028139873,87.69426842439051,0.0006662223980318514,0.10787052369175897,0.04875137367510126
429,39.85596215583337,-4.332425128893687,379.53722746756137,87.30139763277197,0.00025263660778678936,0.06563351736831144,0.03402635766102064
430,38.88837207432855,-0.2566644115406256,455.1866441048297,80.79647773742207,0.000558372068733468,0.06860498646343932,0.03386098202313813
431,39.02026308662285,2.1254238325434693,428.4601936111592,92.53829492587128,0.00035508611994271137,0.09456497938243641,0.03960657596500528
432,39.864910657193434,-4.249968133089073,395.48721132333657,86.96575869229352,0.0003521371743275488,0.13026679582770806,0.04329150454019687
433,39.275457555293485,-4.425804518350469,464.29066627405916,77.83218721927258,0.0004979383167405681,0.021058240818709814,0.03172112764059676
434,39.88572204439819,0.11433413863757294,422.50881000231897,88.11743936905746,0.0002598161794194041,0.10212910940633718,0.020736733144708135
435,39.434722562046254,4.5899729845911,447.8809171687058,84.46592908763358,0.000557894719662214,0.061590870977746265,0.029388216426487482
436,39.845582820797105,-4.3906843842474546,351.9405338413034,89.72861031739197,0.0003858587713055934,0.09398044490083296,0.0546697286707966
437,39.387823022584264,-3.6947981076799947,446.0362155561408,86.5181347801486,0.00046889405935924926,0.15799544336905824,0.05240566689166952
438,39.16947000549352,-3.961906657179272,389.8542959842226,83.10248241608619,0.0006130132143744734,0.0203135044884082,0.057871340965585216
439,38.9428860100019,-2.077106200380768,395.9920362598114,82.97350909867713,0.0004496824046307441,0.11148703362008999,0.03587779821741738
440,45.03692546567288,-17.648249685692377,493.31673655856304,79.73188932274634,0.0002923497625947249,0.010234559674548824,0.05838707645082
441,38.91429205206581,-2.0755811341837904,417.47646239453644,83.6131706469898,0.0004443689104577048,0.1234724073220823,0.037448581557427064
442,39.98364199484905,-1.364674902298068,470.1579162159243,85.64589353878817,0.00026257373888554075,0.10597028589189716,0.01867718216430976
443,40.891581756194945,9.376276662822818,416.0607769858609,83.12789961508281,0.0006428058416792217,0.09596357552822335,0.011833807929355882
444,38.92975342324877,0.33975192751214306,439.6372664729969,81.3227308832801,0.0005692584068791284,0.1846850198296489,0.03456652320783736
445,39.380710530572586,-0.6476329415181149,460.186023443864,95.121933526987,0.0002989332555382744,0.08590771662889506,0.048041516149786384
446,39.17144644877955,0.549799901732506,467.80131181996984,86.38322738301534,0.0006005107777640347,0.1417436302469093,0.05192475034034725
