iteration,rmse,bias,rho.max,rho.null,c.ov,k.exp
262,33.239877853371716,11.758387871337192,472.4164848687188,90.79215633337347,0.00027479098963153527,0.12045141607408616
263,32.41560836183418,9.723987290541977,460.12221514715935,91.35647667468544,0.0001585442442826258,0.14805129550702614
264,41.47902287090908,23.66087063738944,478.1639339458989,97.98218599114853,0.0006154011393084851,0.10523206274728539
265,31.79742447245355,6.716965967728335,447.54162371040144,90.04670974567243,6.892622525287882e-05,0.12645406976277634
266,32.16196430389615,8.013885392755808,458.369734422863,93.4916796935272,9.477015162859606e-06,0.17027090923918559
267,34.266321720235815,14.333112298178499,472.9869719882654,99.4308025317633,9.116089113911531e-05,0.17813502550476595
268,33.414443500323095,12.219829076497094,486.0107150994327,99.07497114982021,1.2200886830290977e-05,0.05862971886786304
269,37.89869977160102,20.69807332738531,444.2668014655779,108.28889364112416,9.46733616070964e-05,0.15271797635077378
270,36.90717085067659,19.256087186878574,453.96105026186035,107.69748247566918,5.1327205819305004e-05,0.17360108893550885
271,32.52985573293206,9.729014928446833,460.78059375530955,94.82413549256046,3.9816990294456274e-05,0.159714325382277
272,37.16041648280425,18.98237671819163,459.8762935944986,100.38560164790543,0.0002702191477330914,0.11360679435464235
273,34.21316437665361,14.238004330509694,414.8636036720293,100.40039092579048,5.6911559891680366e-05,0.1391959242436447
274,31.93470056911568,7.470284291424046,470.06795856925794,91.09954343250229,6.628191687138731e-05,0.1665090048056324
275,33.54059771441952,12.685172928870623,440.93929728025,95.09044967725796,0.00016140472237131877,0.03054343697064825
276,38.564731148475715,20.67855592488125,445.91694214053064,99.992045911117,0.00036866053543906747,0.0355955721875965
277,36.44046218486204,16.918114848572543,421.4875281828391,91.66983958200325,0.0005032288421577722,0.10835789851976575
278,31.902255062556883,7.196121526521854,446.33932289013484,91.02170292950788,5.681143251420786e-05,0.08686342823819151
279,33.51591170563213,12.520326511757368,473.7164175209923,99.21944104511297,2.049302638592747e-05,0.17570353946850892
280,36.358762990932746,18.331872467158167,458.520215193728,106.15863689125439,5.7789337084436466e-05,0.0509357729946192
281,33.118236393037094,11.427366893632788,447.49505670458785,97.71913737294726,2.0168656184379335e-05,0.19002954861404742
282,32.754335870601714,10.69878175123609,488.01052257576134,93.70587291896436,0.00012003196860127806,0.11387026979686628
283,32.41613276765932,9.196571004648662,430.51121399443826,94.68088724017353,2.1509974300837776e-05,0.12270531195770087
284,32.56158670313364,9.937496673546098,464.66575012534423,94.52198387253384,5.880576584615753e-05,0.06722902211523625
285,32.20658796600658,9.001619389662693,464.6427464784188,90.81058938905403,0.00014531731102016964,0.16172277390359657
286,32.72310368533883,10.561691620619946,460.5441930983558,94.24702798121513,9.544076201534088e-05,0.18054135857694786
287,32.34637882733987,9.497139720842389,462.48256485629906,91.10435253500812,0.00015730504127402142,0.09622267918521929
288,31.82520485105762,6.210955869229477,436.8983656952858,90.77369916514382,2.2338280659549043e-05,0.17657243233576514
289,33.36804639477282,12.171784493187515,450.4579026427826,92.50696028382286,0.00023000122254794722,0.14311024795483973
290,33.13430019465631,11.705151826519705,445.67011960074103,95.16248122428924,0.00011505319041725764,0.12745144715780735
291,32.42955088142627,9.731329355635214,476.13121680290783,92.16071360846698,0.0001302646284507906,0.06151600436783512
292,31.8678353197457,7.154844465048968,460.47473415729576,90.56756194214137,7.055409371536746e-05,0.07607865657928858
293,33.700340416414576,13.05854129160543,473.6476492287318,98.94632562965121,5.123283781757228e-05,0.10503987982585551
294,32.93008614353546,10.972926252314988,437.0291243066281,96.51732824146742,3.883056900865471e-05,0.18111742810209114
295,32.905090456301856,10.911759911199931,477.6088534848547,96.34600220325827,4.1693706421331894e-05,0.015849448083541856
296,33.14443894514109,11.553118702739804,455.79478023854256,90.73784328613239,0.00026706167317841993,0.17393734048660842
297,36.517356764814636,18.554175746277153,437.4444941096913,105.6972364591776,8.079764621431591e-05,0.056476407313209784
298,37.847726876626425,19.345275679343988,424.62944094184417,96.27470517689308,0.00044258958073543534,0.11767378209745344
299,32.48991153744508,9.922289073266183,463.0538772001641,92.43756898576451,0.000129182763546941,0.10914576542381249
300,33.03547158220822,11.272902553668104,475.65724929967433,96.91273680749612,3.903109344061492e-05,0.158779758234929
301,31.75880578758216,5.661637784927839,450.51880912348236,90.04037035496468,2.301715373820095e-05,0.12915629487161234
302,34.944579510877595,15.620665146369777,499.3209292049413,99.76881613427,0.00013640117176261403,0.18862741864233418
303,32.12895851535527,8.305256642391516,431.8328090940529,92.445774423612,5.6708828086545285e-05,0.19333909402785648
304,49.50501226129177,32.04064443541386,455.2446582495205,102.71749054662014,0.0009377530777584681,0.07695278066544081
305,31.769672011089007,6.019064603775563,455.2684005116247,90.14007007581489,3.515817120237327e-05,0.030991889313932333
306,41.511179406660666,23.550496292409,455.6956129860735,96.81926658594101,0.0006611182662275972,0.19943218976538052
307,32.635550395552336,10.348214014819586,450.9597720588214,90.5411415967298,0.0002172891663507176,0.1113342418295887
308,32.500931312218036,9.62253514749155,480.74838188014303,94.72202695972126,3.854427146619241e-05,0.11561961975180456
309,40.2029872841779,22.11102011742332,439.7655675462692,96.50937616440278,0.0005886893856470417,0.1578951667271102
310,32.39597272091981,9.579105076145378,456.72634065956953,92.5121181702001,0.00011109809774878158,0.10445922501774563
311,48.9193041694829,32.002673386647274,467.5026076110167,106.86355841305681,0.0007433794215964507,0.16228085931633351
312,31.907024154626225,6.86868336584966,447.26410558994564,91.44583611552375,2.832532922267001e-05,0.14210299125980796
313,33.55370416999317,12.675784870251817,435.66718172166384,98.35939087173054,5.35202176076933e-05,0.18915341516443374
314,32.14638814088661,8.245414073672007,471.2139262209299,92.87273252361794,3.983338015323162e-05,0.12744900061466305
315,45.52463516765584,27.515850577388353,485.26659674802045,96.14069212922442,0.0009541557152880306,0.16211184186419714
316,34.60202544124456,14.637793258734463,462.52741118703136,94.68032485417012,0.000266185803571404,0.11592137639202386
317,41.169381914974394,22.331864805969136,457.3010328375679,90.86835788486059,0.0008721469877120151,0.19739418381812232
318,34.912423766795136,14.82337491107404,451.89552578014957,92.09686660950544,0.00037475154142517747,0.18428857290180417
319,41.34875121497067,22.491742261566145,497.0043575784012,90.7053197325257,0.0008912295498020264,0.05534658459842078
320,31.767946264975283,6.054007561338963,427.7469269856277,90.1047957816082,3.7857093066156534e-05,0.19901977378128943
321,32.251364402265,8.630865975583228,487.8800958085926,93.59998940611254,3.2348225985798945e-05,0.18857814279477808
322,37.370637673880815,18.88323434864784,466.00143213162454,97.36042938878451,0.00037558949842104983,0.1721048035936007
323,35.67570652315685,15.83357513697768,401.5716583019288,91.35647667468544,0.000457835804722806,0.013349473470289017
324,41.48667288461414,22.679824400309382,447.498201958586,90.98970027107741,0.000889226704436828,0.10523206274728539
325,39.99881243777934,20.938155748511825,486.37616303620143,90.04670974567243,0.0008224224875939673,0.12645406976277634
326,32.59030723450523,10.184694147649813,437.8606943918366,93.4916796935272,0.00010439731034222322,0.17027090923918559
327,45.08884058181246,27.275763621664666,447.05674281631144,97.60014728481504,0.0008633036515416095,0.16186532856839947
328,34.81524263856491,15.500895640601174,449.1905101307801,103.69197977420585,1.2200886830290977e-05,0.11645131436342487
329,35.519438816685486,16.165275536456935,474.0720505473751,95.79223216208077,0.00029864671494072794,0.12030520504204663
330,33.9324481810334,13.581695709204162,489.61977982793957,97.8537590658565,0.00010878750009795187,0.05374579499253211
331,33.35531024936486,12.259565566413173,442.4737688362184,95.82916835315794,0.00011727265228214098,0.11332742738803386
332,32.99163982601517,11.169136364970724,475.2236597137125,90.17060008766622,0.0002702191477330914,0.12939115006307245
333,41.73520281733339,23.227251861775077,476.17238650366244,92.87765719387332,0.0008294908435142359,0.10507257156718368
334,31.805053348812386,6.732233799225138,473.70882049351707,90.14415673972083,6.628191687138731e-05,0.1316167687164706
335,31.87735792586934,6.335556150616013,436.58504345424075,91.36150352237489,8.250853234810182e-06,0.09438739842182274
336,45.02591622375207,26.85950006265781,425.2999740511847,94.85512423923386,0.0009756233948589508,0.17867201999154997
337,38.220653633022586,21.1695656688863,464.16245550239006,108.75633930465123,0.00010122622259262212,0.10835789851976575
338,32.39391909996468,9.356030634287986,439.8828086625587,93.81829220285347,5.681143251420786e-05,0.08686342823819151
339,31.87372888518576,6.147016725744163,432.51512464136243,91.35828941274606,3.382496426712362e-07,0.15338851897510147
340,34.0957323792985,13.96710067021832,410.9693570537109,100.86236610394518,3.136964468047161e-05,0.03564462482487338
341,31.869988930614063,6.501381741029032,422.7709550411197,91.2160847783719,2.0168656184379335e-05,0.0901616331375798
342,31.84689864039462,6.20292301816241,420.0640374960651,91.04076458978813,1.3162559397752343e-05,0.1476799540108848
343,32.052267046194714,7.6783525314263,407.919536181029,92.48430622565105,2.8447592755999687e-05,0.12290624669844682
344,37.10182387104748,19.554097018614012,414.5496644931364,107.86683283655216,5.880576584615753e-05,0.03465511770595048
345,31.8242351451411,5.958193753537052,425.00070090422105,90.81058938905403,1.0274109082453252e-05,0.1843922488962671
346,31.96946233989974,7.682339430115911,404.7058379460019,91.25712122608846,7.028634618367339e-05,0.11401050125054835
347,33.545241938763056,12.63666686957684,462.48256485629906,93.80243395936274,0.00020426555406824698,0.07070205516334217
348,32.59261702695047,9.825362888923056,459.39350655414296,95.49293679763774,2.2338280659549043e-05,0.12571668032558345
349,35.58218847276988,16.975500083617437,411.47147329302805,104.89281592690412,3.84916913622354e-05,0.15401531622683695
350,32.51486461274798,9.553075079470581,420.3987764918109,95.16248122428924,2.1306084594493752e-05,0.14830654937766127
351,34.95524243494638,14.894540926227233,476.13121680290783,92.16071360846698,0.00037572788133517895,0.0709525454256252
352,35.26103494383818,15.741126013034748,443.08699235780455,95.42921326041981,0.00029165947884216643,0.1809897185223669
353,38.51695453694889,20.09135569379036,418.3029996378575,95.6577214413711,0.0005095137607775661,0.12537701706579218
354,31.910834364073178,6.820922616910642,481.79851468731806,91.52787271489551,2.3430737638293557e-05,0.1588458146532981
355,41.95239771546409,23.945247174516673,477.6088534848547,96.34600220325827,0.0007072710186737292,0.015849448083541856
356,33.34314398470832,12.019685846536923,472.1875811117827,91.31611855122658,0.00026706167317841993,0.022215646858295107
357,34.30891844887368,14.444164143816947,470.8598159626568,100.56231013875738,6.064307452478888e-05,0.14085977130945881
358,31.758007040339617,5.684588470299358,470.19485009805055,90.03287252491322,2.426008552010615e-05,0.0575373678286932
359,32.31050364410173,9.135902692435414,466.72676803734817,93.05366464969904,7.279216154309039e-05,0.0542713406177942
360,32.683623659174735,10.11804835036014,421.62554734006375,96.30374580307928,8.866321590832366e-06,0.03621050448051141
361,34.99537034770279,15.863895272886612,470.19485009805055,103.79575982820612,2.426008552010615e-05,0.023247996686483738
362,35.28359825644922,15.550644451518403,446.3192272869554,93.43669113833832,0.00035814750825482664,0.08789168234720635
363,34.957163270754585,15.786525771414624,474.12304965584224,104.27884159653507,7.136842749231437e-06,0.19333909402785648
364,36.52441979123074,18.64129561166949,440.66971118923396,107.13168888454915,4.2318637439759245e-05,0.1733254178043952
365,36.169239962111746,16.876917894756833,419.090682879184,93.91735302305563,0.00040716565492405815,0.033811092919247845
366,31.799074696059087,6.0363591710609,434.1065343441008,90.50650212044536,2.367692531721926e-05,0.01028224420132555
367,33.324422222911444,12.099022263027575,425.0829760084968,92.76069494898921,0.0002172891663507176,0.1113342418295887
368,33.08881285612472,11.42477881312932,488.3053611675191,97.07275726280221,4.042975096177619e-05,0.1690660010578945
369,32.81596271762713,10.544800918889448,428.87463270149067,96.50937616440278,2.0799689598850085e-05,0.1527601833766424
370,32.39597272091981,9.579105076145378,467.1693881518646,92.5121181702001,0.00011109809774878158,0.09938592128538039
371,39.557153241518,20.569819650638625,452.9823173678546,90.78548237734766,0.0007612716683539307,0.055085420634942074
372,36.142422029313465,17.666527004515423,457.34421268890577,101.46573315214168,0.000172853108605911,0.026105569341003318
373,33.450797148762035,12.390423197572332,496.8968130321996,98.35939087173054,4.133070175620302e-05,0.18915341516443374
374,43.142118177169,24.82701884567426,449.9585141887811,93.78551206601702,0.0008905025968454251,0.06658508558552662
375,32.787740775160756,10.503359034126792,468.62332800964475,96.18310793905091,2.937813435732869e-05,0.15834924183944052
376,33.524155796523154,12.42911377595453,462.52741118703136,91.86396567822212,0.000266185803571404,0.15034579017674682
377,31.92654485534639,7.727146569226155,461.0493000607045,90.35146738834817,0.00010378282439474362,0.19739418381812232
378,35.46102952420755,16.75731200094113,413.01322971800755,104.855816694994,3.0555157423409684e-05,0.1139292115643189
379,36.440884708580555,17.508522900298477,485.98833986595764,96.06554430326496,0.00035509541126842344,0.06283848320895558
380,38.23833059100459,19.45500934185869,452.8857495487573,93.4203339871726,0.0005699041267431457,0.07131069118985639
381,31.827138493855884,6.403703869734613,457.42440941895444,90.72043692896764,3.2348225985798945e-05,0.18857814279477808
382,32.107950263283506,8.167525072822647,456.65312379388143,92.45941617059253,5.045418999563724e-05,0.08596818314371305
383,33.43449297934043,12.298153432330034,409.76099982297075,92.38502475093752,0.00024044632323034555,0.14805129550702614
384,33.377211187344145,12.30506615248982,478.1639339458989,96.23977606137126,0.00010562804835068611,0.10523206274728539
385,31.79742447245355,6.716965967728335,476.6838240560253,90.04670974567243,6.892622525287882e-05,0.10513762561316056
386,32.274549362117405,8.819291731746487,468.31599628703754,93.4916796935272,4.411055920303759e-05,0.0913012015068733
387,33.973145244953855,13.688492791743089,472.9869719882654,98.5498774398864,9.116089113911531e-05,0.17813502550476595
388,36.633218406176404,17.063949655652777,477.6129329925721,90.95613914787431,0.0005427978366590723,0.08300303020343763
389,31.963690507145298,7.282455613332939,466.2455179213891,91.78562152558298,3.4789121842213966e-05,0.15149933852849473
390,33.52449119624586,12.659554027033249,461.933203997996,96.61665926148807,0.00010878750009795187,0.07562280860188411
391,39.314617486848874,22.40811785530007,455.8630325032172,107.47814477570334,0.00019537096047910363,0.01987882995013221
392,31.832495406683343,7.049428517292172,457.0449734872345,90.17060008766622,7.952790821768153e-05,0.19949957449444372
393,32.27020176069138,8.96947985765444,437.8690663333002,92.91704899524075,7.004797661870269e-05,0.09609445423645095
394,38.48462186524573,20.369076891744346,485.76141272787913,98.26093668748993,0.00041860576706672937,0.01841613188942856
395,32.99499119051938,11.278125410732583,465.46758805722277,91.36150352237489,0.00023045647744662757,0.09438739842182274
396,36.55172322209305,18.53212626323232,443.4959106351217,104.63063820490034,0.0001119738585140227,0.06257026549728319
397,35.06737938090748,15.997152794137515,460.86620807640287,103.24254697708497,4.598650140783672e-05,0.12225153958611881
398,31.892219146951213,6.620308954097511,476.74117784280355,91.43077643780752,1.8156121737673402e-05,0.13005594672375795
399,32.10066145456458,8.633929785166574,469.5775585242415,90.14796563029401,0.00015227965358990486,0.04660218558256441
400,32.551496036840454,9.936719772954238,480.84904087347627,94.30865629255368,6.590249362613504e-05,0.1513953603740027
401,33.058002142134896,11.185746126508407,496.9971875440782,97.86603039758627,5.370069135293611e-06,0.0901616331375798
402,48.40840155231963,31.01041082757198,479.58429670681335,102.41421727471898,0.0008820855967860895,0.12859253000214796
403,36.01101091740824,17.77695698431798,464.33298310305804,106.60233822616246,2.2161687433406403e-05,0.07798376785411756
404,33.60272670828676,12.805867987906904,422.93212412876886,98.3686792015459,5.880576584615753e-05,0.08717277166390736
405,32.515836933365655,9.999045080430639,464.5533990880149,92.62111486843335,0.000126227753953165,0.14616585944540242
406,31.84419291926366,6.548432280593371,404.7058379460019,90.8586879387074,3.399840267810758e-05,0.11401050125054835
407,31.82971082173614,6.489977052284935,463.448007317348,90.70539278543576,3.659565634017497e-05,0.03358519440775337
408,42.66768519830229,25.59138462520386,436.8983656952858,103.31329669885324,0.0005065991895847632,0.046564263144060584
409,34.06870819742734,13.931049852033293,465.3993488617519,99.64950888835665,6.691636384257627e-05,0.09725510435917728
410,32.778758513973614,10.642745813099717,476.3261800532231,95.16248122428924,6.844718648279797e-05,0.08775680431955296
411,31.947071030705118,7.330325583210542,476.13121680290783,91.49248242838206,4.672790311146982e-05,0.10878997354366912
412,42.43184239493055,23.58708358072363,460.47473415729576,90.56756194214137,0.0009737129279288334,0.05999884176859335
413,40.46846229930954,21.613646125885502,471.8043332490273,91.00071620447669,0.0008178742457164089,0.136579064845665
414,32.21146524562201,8.311988485798004,489.8428082806558,93.67691074114424,1.604631212897981e-05,0.1588458146532981
415,32.99561984891009,11.17153959378389,451.2713481592995,96.69357625257685,4.1693706421331894e-05,0.16448253035857707
416,37.67415173910115,18.34616526177173,435.08354487347066,90.73784328613239,0.000626493505342073,0.09999891818467131
417,47.260005234411736,29.8177399531865,448.13081123099016,101.28682335746302,0.0008559760044192831,0.11977096767284227
418,33.564290648945146,12.755350629293169,450.51880912348236,96.64150484362672,0.00011225491243921896,0.07916595040540263
419,34.652616609760805,15.166326260572019,466.72676803734817,101.9741067575169,4.834755234305629e-05,0.0610252801798391
420,41.43832188281746,22.563472530148072,454.9266903851878,90.57318914603582,0.0009029129890538773,0.11094398799503406
421,31.805739068254933,6.094553140861631,465.5382981110202,90.56267364302064,2.426008552010615e-05,0.05265103715505617
422,35.18351977487363,16.158186507429548,485.5806794443426,101.82047976390643,9.546287537713714e-05,0.03605281304165807
423,31.76750056141639,5.684504453567524,461.78603783169103,90.14371719792862,2.0572636994584364e-05,0.19333909402785648
424,34.90013625471855,15.671859532050236,433.5238870984093,102.90211353172784,4.2318637439759245e-05,0.05282670865716006
425,33.11369705049759,11.620862671063211,455.2684005116247,92.53850688555974,0.00020321001436276554,0.046136445531471046
426,32.0968886758269,7.815792290853875,400.94392762164955,92.9062760079458,2.0295768610526822e-05,0.09769050212260984
427,34.41055976403594,14.6539420798322,450.9597720588214,102.23475811684943,1.9250368523183873e-05,0.03922729131912786
428,36.74985434062238,17.36202863873317,470.9503149476246,91.9403130003033,0.0005157365886782655,0.08817461589256413
429,32.02093306932205,7.447185917704435,485.88549556905826,92.33827144351183,2.336670279338575e-05,0.09301649817865194
430,31.817603923541803,6.392487062738598,470.4819839523953,90.60287589595484,3.579429858099583e-05,0.05563961362300929
431,31.983884154227994,7.290664149710168,437.8882379551235,92.04025736737836,2.6622111749593537e-05,0.05837346325588258
432,32.101675705155216,7.8547071227568965,406.38740440133404,92.91482351747956,2.165966394347804e-05,0.12080958171559754
433,33.36306309607743,12.133863862553072,498.9769542902072,98.35939087173054,3.0427820220427302e-05,0.0653679392083755
434,31.849451840169962,6.527334744868397,478.36642310550985,90.9397022717042,3.0376781520494243e-05,0.06914677796003406
435,31.809435697417417,6.221654694970355,452.3861243442734,90.5761047159626,2.937813435732869e-05,0.15834924183944052
436,32.13644912860587,8.103295247529148,451.6977806582531,92.97965516819986,2.9815445277802245e-05,0.01591271472097365
437,32.08011440238315,8.394028646907108,461.0493000607045,91.2086501485042,0.00010378282439474362,0.10086946279761327
438,31.8914446721343,6.395698503610803,479.2355166066264,91.50385695403513,6.131397830948021e-06,0.023710178104926496
439,35.01037099705965,15.495019093957582,485.98833986595764,97.08923240591773,0.00022025910922041775,0.1371342206705389
440,33.904986001358864,13.477908914863729,481.2205962551925,101.03205731968188,5.846004432127623e-06,0.07093649958843937
441,32.16911097613642,7.959264931116601,457.42440941895444,93.65331989410757,1.926714340099193e-06,0.18857814279477808
442,32.20578484068523,8.697559999672901,477.78994360858604,92.66110407047614,6.67028982312483e-05,0.06162355019711678
443,32.41560836183418,9.723987290541977,457.1948679041881,91.35647667468544,0.0001585442442826258,0.07272784908622179
444,32.05382757823552,7.742615636774358,480.04765406203774,92.41175503300873,3.359811835553731e-05,0.017154451968214607
445,31.763250487692137,6.046079916047021,472.73476693693135,90.04670974567243,3.9463323164457866e-05,0.10513762561316056
446,32.17608124398307,8.138203654468953,474.49538022910264,93.4916796935272,1.4737403433332387e-05,0.09763324495883981
447,37.10191390985277,19.604929366110724,491.3305820986127,108.84999859745781,3.279552880907299e-05,0.02814033978399752
448,31.757615667830102,5.6965096850802714,486.0107150994327,90.02897666428208,2.4905910907327736e-05,0.05862971886786304
449,31.827115660146426,6.37937940395154,496.85100143373063,90.73168798279161,3.0917525300830004e-05,0.09905348033589395
450,33.87013156632525,13.431203785909506,461.933203997996,100.2850855812395,2.6319938313695368e-05,0.02211447507665089
451,32.05119807708253,7.528476363424037,482.1926277296192,92.65694201766443,1.630603309365114e-05,0.03227920770985937
452,32.05638737351384,7.6620179257627345,459.00077867043814,92.56157017969758,2.5162181836355503e-05,0.012311985622586313
453,32.27020176069138,8.96947985765444,486.46155799014343,92.91704899524075,7.004797661870269e-05,0.12742617199441608
454,40.87720995100189,21.947984899679792,464.7148375206846,90.38713439949453,0.000871132249950047,0.03279828372146265
455,37.02959682919828,19.51664503935292,455.8221008339458,109.35324551616968,1.5097819402226892e-05,0.08068557600431404
456,43.250426662397615,26.827926854527675,477.72727790287684,108.76825890889518,0.00036866053543906747,0.06973070471836922
457,33.05895437030493,11.289816292337322,460.86620807640287,97.31743406297952,2.6905091692785066e-05,0.07404016549120362
458,31.810872052756427,6.220782425872416,481.64896207579324,90.59416610693505,2.873767012276558e-05,0.13005594672375795
459,31.858898747454386,7.008951279955752,432.51512464136243,90.62676612721174,6.203484374960364e-05,0.09520030195588886
460,32.551496036840454,9.936719772954238,492.81759390662353,94.30865629255368,6.590249362613504e-05,0.048050146180729704
461,32.853078756084436,10.654923062165734,422.7709550411197,96.67683260138685,2.0168656184379335e-05,0.09444414194692488
462,31.858878634519325,6.562284820786027,484.227405744028,91.04076458978813,2.8515064317987575e-05,0.01202224133032874
463,38.092238171973946,19.106917413973843,430.51121399443826,92.31502148392067,0.0005991017565182405,0.07947395902831611
464,32.350262243673896,8.856833007098018,485.8143941847338,94.52198387253384,1.1994526244458472e-05,0.01434945977546416
465,35.614154237773135,15.611035383593679,472.4347930038774,90.45456413421739,0.000484542246480538,0.022728205127838158
466,31.859330422403897,6.535227824178136,475.16888769209476,91.06184621444564,2.664428837931195e-05,0.13478244286626406
467,31.86338852253817,6.433704640606297,463.448007317348,91.1636301871746,1.89969459663831e-05,0.017754450186228968
468,35.3827133799135,16.5954096011335,476.7142218314614,104.10153923858624,4.5781978752342575e-05,0.062231512030309355
469,32.78855592012057,10.520060928022163,462.6365541976258,96.09991036605372,3.2694439193185505e-05,0.02788521359973231
470,33.103042949864864,11.307265427837468,494.16310695037225,98.07376354913328,4.088415906749001e-06,0.12559661324818955
471,31.947071030705118,7.330325583210542,476.13121680290783,91.49248242838206,4.672790311146982e-05,0.0755812355018948
472,32.3678781950329,9.333566962711236,488.5506319383134,93.37833881158014,7.055409371536746e-05,0.053882204327960315
473,37.35689395616943,20.040483781997484,400.56332783813826,109.71332046049014,2.677637496357148e-05,0.012033779628121369
474,34.58556558953656,14.043196523933396,473.76047135080296,90.13608523918899,0.00041495908724401736,0.11084612574242778
475,32.23224529569493,8.514784046474857,489.68792951421875,93.56792612487504,2.8340104723121467e-05,0.18317327850893514
476,32.90535408246063,11.067771027639004,462.182391476669,95.02518326934253,9.159294255243447e-05,0.08124912534174267
477,41.57219018696628,22.628169863416687,470.8598159626568,90.10953246577265,0.0009316033910039526,0.05968866353337841
478,31.77276484503568,5.789829944619531,479.9228853626281,90.19867030759403,2.301715373820095e-05,0.016336246433204665
479,33.768073102798446,13.205286029220122,466.72676803734817,99.36511817641288,4.496454336056334e-05,0.025559611174810037
480,36.81698906806652,19.128126285181487,424.42902945371645,107.85022975557058,4.171409494899353e-05,0.08504984941791548
481,31.771903154043876,5.1711045314010375,490.88747762369326,90.02897666428208,2.1545822715957194e-06,0.02663203708192037
482,36.406376154243475,17.0139928949575,436.386555942069,92.62108527375446,0.00046779030268277104,0.104508162103371
483,31.79395290849404,5.835296611972825,492.83345810745175,90.44798858883783,1.669671499488699e-05,0.19333909402785648
484,31.846041049128225,6.515424947861013,466.0424428144352,90.90269085926535,3.1097479368338865e-05,0.18794819073163455
485,31.966561788957378,7.302957548757119,472.9566329763,91.80102897496853,3.515817120237327e-05,0.023691223222337507
486,32.00881217007459,8.247141222263528,485.64852360622865,90.00011792858469,0.0001398744457801038,0.05146727817719857
487,32.698339430686595,10.50864336563832,450.9597720588214,93.94221119091729,0.00010347679622699913,0.09836258664040035
488,31.83699856953856,6.176350041539553,475.709608368832,90.9295668406652,1.569612959274663e-05,0.043988948719327146
489,37.25864522315242,19.860070899272884,456.7001089494266,109.31648848883265,3.007958125841051e-05,0.09301649817865194
490,32.34138591168182,9.077237023061148,484.7236784576589,93.85787487362755,4.329658783288221e-05,0.05563961362300929
491,32.69430388852027,10.193261380819717,481.8933930164604,95.85364940362537,2.6622111749593537e-05,0.05837346325588258
492,36.06689130532125,17.868672822320235,406.38740440133404,106.50060624486889,2.881863656468682e-05,0.1498352254909173
493,47.26187479667714,30.56542466942832,498.9769542902072,107.57023943622502,0.0006240203700940697,0.0653679392083755
494,32.19501027510094,8.37514443002165,489.6523774492987,93.32374164727507,3.0376781520494243e-05,0.058664907282801916
495,31.91989707347945,6.923925363608951,461.28389358864837,91.5653880491557,2.6713757571098504e-05,0.15834924183944052
496,32.29522094328774,8.592219772718302,428.4346879935069,94.29371598638977,8.028369683791268e-06,0.010530987861716037
497,31.768756504496746,5.939070034517052,406.94169585901375,90.14840615761301,3.14188018863071e-05,0.1835164028988904
498,32.373934465775164,8.896348997702814,451.97820576586946,94.75872904837576,6.131397830948021e-06,0.023710178104926496
499,38.08673727881622,19.045417208155424,485.98833986595764,91.9520105248939,0.0006119142798948004,0.014954939014461766
500,32.04130420430761,7.722996210330077,490.59044811968397,92.26049824112226,3.7857093066156534e-05,0.06775431975762146
501,41.446056470509546,22.973456651764888,472.44928215218727,93.18318063699806,0.0007978142686272511,0.07783671509568886
502,32.10779997543408,8.166839882007906,456.65312379388143,92.45853576305291,5.045418999563724e-05,0.018948662704591446
503,32.08956467891766,7.8117149762861535,457.1948679041881,92.81083182989815,2.327974483476154e-05,0.05056318034712454
504,46.28665411066218,29.700188396813058,468.81404184954647,107.9072308570517,0.0005599408790962373,0.02114239816605684
505,31.763250487692137,6.046079916047021,457.5915353975503,90.04670974567243,3.9463323164457866e-05,0.10513762561316056
506,34.504178180450054,14.353373047394268,487.7448483650976,93.4916796935272,0.000296796843684024,0.04613390516322836
507,31.99097332075527,7.9417673985055846,472.9869719882654,90.98952165157769,9.116089113911531e-05,0.053868143629066105
508,31.75855579763857,5.6187851732337775,470.19485009805055,90.03287252491322,2.1410566957528045e-05,0.13710582308285224
509,31.92029109737858,7.336043288097637,489.5797132641401,91.09222383421574,6.05857940994908e-05,0.09905348033589395
510,33.52449119624586,12.659554027033249,497.2954733022815,96.61665926148807,0.00010878750009795187,0.07562280860188411
511,32.98029985590013,11.063265538214809,451.7553213287613,97.03635830840282,2.613308732871296e-05,0.18691016077213174
512,36.5732283038276,18.764170344370395,443.2112792166058,108.25384746888831,1.5588569187779077e-05,0.1569980533702246
513,32.053810439960735,8.07514547921709,477.0173314532211,91.76965067115438,7.004797661870269e-05,0.04510356363577898
514,38.79531532887647,19.72993340252896,409.0519897949213,90.96925243424784,0.0006995967532212821,0.14713635269038383
515,32.61039447236518,9.789226182347983,457.6171786540577,95.88719057066132,8.250853234810182e-06,0.08295558300771673
516,31.779171003394136,5.804876098083087,498.6555558428422,90.27446369655107,2.1146591265045758e-05,0.01784068459604181
517,32.813967295701985,10.435373242404445,479.7167983928214,96.90969982531075,3.5145958954918392e-06,0.09607129460175723
518,36.85121364627695,19.126642401552605,438.8385044646741,106.89142295337135,6.931165329961239e-05,0.06635997250751657
519,40.012191652990076,23.38595673338023,420.91945784375804,109.0264356582368,0.00019152669401900353,0.19566059893811383
520,35.99174953863503,17.681094879712596,445.21654210402426,104.96387452870323,6.590249362613504e-05,0.120511303193307
